country_name,country_code,region,income_group,indicator_name,indicator_code,year,gdp_per_capita,gdp_variation
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2009,2794.86699473069,5.39636701673933
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2010,2987.54519574464,5.28831482675317
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2011,3538.94759838576,6.12959202990389
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2012,3410.65550749316,0.857974394903721
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2013,3704.55872781672,4.70387084053738
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2014,3902.49424360946,3.65273027273803
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2015,3520.62850699375,7.36815111994392
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2016,3759.44959067104,6.20761650241487
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2017,4009.31799347588,4.03838879864328
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2018,4384.18624084947,3.05752931278261
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,4415.99716107514,5.23669676312298
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,4310.88824737367,-5.4069546835034
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,5270.42670206205,10.9981399077476
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,5290.94747224687,5.33915659522819
KOSOVO,XKX,EUROPA Y ASIA CENTRAL (EXCLUIDO ALTOS INGRESOS),INGRESO MEDIANO ALTO,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,5960.15820477447,
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,98.3426973725149,0.0
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,102.685815490672,-1.12315336726512
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,107.040806465031,1.7202471712294
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,110.442169344261,5.15895763009419
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,117.40564701623,2.4914472947271
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,124.200389257033,3.02272521906886
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,131.708344534082,-2.64556021834989
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,129.104066145449,-9.9988886568556
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,132.683536776938,-0.289379608320132
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,147.676827918543,12.488892024782
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,196.668458956957,14.5719079457827
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1971,178.417610408225,7.61406357104939
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1972,194.82076366005,1.27211547734369
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1973,202.658750831877,2.75060891111391
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1974,283.11596653238,5.44773053262205
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1975,316.270258784668,-4.73963157400087
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1976,369.611832334746,3.2807579669041
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1977,378.985181235334,2.17191660550078
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1978,400.081263215281,-3.36910022492903
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1979,475.265867507154,2.60405472714808
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1980,587.808916763448,1.78382764332734
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1981,1084.91302622535,-7.36699950947602
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1982,960.194052612455,-4.24768498814407
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1983,708.834450612253,-5.7754743190968
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1984,591.66622058031,-1.24289810450706
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1985,576.00954322747,2.92820924253438
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1986,504.76856146831,-0.177780932165334
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1987,501.821766385729,0.683071926582883
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1988,508.136294158725,3.24925337514443
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1989,479.477895789911,0.124030398240649
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1990,514.335951400601,3.28305397832236
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1991,537.518368786316,-0.929562952759738
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1992,505.344467104941,0.263412111509936
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1993,523.910911205301,-2.84879334592381
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1994,567.624031371924,-1.70265970997974
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1995,775.577272465576,-0.646541023652901
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1996,914.561547003938,1.83875245477543
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1997,935.558997995014,-0.617269496621248
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1998,954.330276644055,0.0667996243545019
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1999,503.442921355174,-0.473502522874327
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2000,605.027325147959,1.12087962502989
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2001,587.754375329136,1.64380458989595
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2002,629.758800881462,4.30035682646648
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2003,693.533888199508,2.46615699646568
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2004,820.145899878185,4.91058770657671
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2005,946.794253935796,3.5887897261387
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2006,1145.17379691669,3.24677299082592
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2007,1292.99815403321,2.88635284969297
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2008,1475.15695400862,1.43878016588405
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2009,1341.38097939406,3.24214420037541
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2010,1534.54240273236,3.24329782416974
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2011,1710.78560509619,2.06481688032538
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2012,1858.02047371817,2.01429614398722
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2013,1976.24837246876,3.27354995010829
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2014,2099.6785212584,3.42836211863089
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2015,1953.90145153229,1.66201141909903
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2016,1787.03439986924,0.125006261356049
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2017,1796.8728729754,0.583759860759088
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2018,1856.81876322366,1.7967295561439
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,1865.35605450935,0.85143936031254
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,1713.86457937643,-3.45185648564207
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,1827.96310627066,3.09638854199119
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,1944.22814736694,2.25255570300172
MEZCLA DE LA AIF,IDB,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,1687.28133682938,
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,1310.72678292337,0.0
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,1378.65055485064,2.97260545456535
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,1470.33494094125,4.10172340687296
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,1561.24636502701,3.66571611082335
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,1685.4872920664,5.00965800835016
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,1807.59162045429,4.10037946705832
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,1954.73144354238,4.25981086092237
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,2064.49123100981,2.58689401941501
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,2213.58143598227,4.72823463374215
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,2411.56633419216,4.3189796091299
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,2612.70470735787,1.61912006358003
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1971,2856.86542924461,2.41289688488946
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1972,3280.39454726269,4.16356982381225
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1973,3927.19576527116,4.88509716210494
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1974,4358.0291721016,0.0260158779777271
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1975,4833.05645471187,-0.916508088438079
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1976,5187.71151073149,3.73296218599646
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1977,5795.6321388291,2.77795883226514
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1978,6910.43668388629,3.4068830623752
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1979,7902.81044837114,2.94343466922113
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1980,8695.72326676964,0.318321131770233
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1981,8774.60808407631,1.2253146242401
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1982,8565.75482459452,-0.696220376314358
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1983,8781.17394494921,2.01869206383729
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1984,9105.72464207852,3.90484616044517
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1985,9510.52326002543,2.89009326228178
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1986,11435.0898315508,2.20571716299889
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1987,13138.2509392559,2.71551488194292
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1988,14693.2741736996,3.6910177361235
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1989,15240.9537531621,2.90536672216382
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1990,17010.9488795729,2.02432406874485
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1991,17838.9777124401,0.189015857610315
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1992,19010.6919956856,1.13277814597359
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1993,19132.287379269,0.504005457099794
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1994,20282.6078358072,2.3769307510639
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1995,22178.1657532152,1.86131392090623
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1996,22192.1872320439,2.31239542227584
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1997,21688.6880611336,2.84635508455302
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1998,21752.6860853113,2.26564663815212
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1999,22687.3786647748,2.68280318281926
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2000,23025.500703002,3.36459765703725
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2001,22648.1438161001,0.66827053662935
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2002,23456.5071141032,0.789396608696208
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2003,26047.3194282837,1.30620871611646
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2004,28793.3649320856,2.53185040927042
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2005,30239.7438405322,2.11825242050114
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2006,31680.2149353876,2.3067447871334
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2007,34439.6562151847,1.86842826125759
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2008,36287.7415690242,-0.402296963433869
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2009,33710.3827183277,-4.07858730271919
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2010,35124.6030348471,2.26977943113313
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2011,37600.196426279,1.3759151756993
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2012,37325.2021922766,0.760304546108713
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2013,37624.0640382303,0.992222364149526
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2014,38167.820305509,1.53574044984339
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2015,35784.8705175556,1.89435972931963
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2016,36253.8002803221,1.21458698914793
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2017,37639.2781863476,1.97132368569544
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2018,39573.0447485009,1.73749700785422
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2019,39764.8216112273,1.31714892063484
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2020,38686.327403326,-4.425114390026
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2021,43133.7860734899,5.78564294543349
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2022,44026.85925455,2.529165395812
MIEMBROS OCDE,OED,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,2023,46724.0157104114,
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1960,454.057233272847,0.0
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1961,472.105588403058,2.56357286064866
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1962,497.405226403489,3.4754040526459
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1963,524.35197112745,2.81601430878706
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1964,562.911681394534,4.36726752986002
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1965,600.873475512673,3.45502068466566
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1966,637.857366045836,3.2544295525726
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1967,663.178434282278,1.63681087685717
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1968,702.098342444081,3.77774594002854
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1969,759.580226308762,3.80291660707502
MUNDO,WLD,,AGREGADOS,PIB PER CAPITA (US$ A PRECIOS ACTUALES),NY.GDP.PCAP.CD,1970,815.93385778788,1.61563623928033
